,index,dato,dati,hors,meas,fore,q5,10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,time
97,355,2017-01-05 02:00:00,2017-01-04 12:00:00,14,13443.0,78337.0,34836.0,47255.0,54297.0,59865.0,63997.0,67194.0,70135.0,72543.0,74604.0,77450.0,79819.0,82741.0,84989.0,89562.0,93610.0,97518.0,102760.0,109639.0,121030.0,12:00:00
98,356,2017-01-05 03:00:00,2017-01-04 12:00:00,15,14282.0,77761.0,37596.0,48358.0,53821.0,59479.0,63898.0,67267.0,69614.0,71892.0,74191.0,76472.0,78672.0,80766.0,84142.0,88012.0,91547.0,97336.0,102427.0,110593.0,120873.0,12:00:00
99,357,2017-01-05 04:00:00,2017-01-04 12:00:00,16,9888.0,80530.0,40220.0,49547.0,58092.0,62188.0,66536.0,70112.0,72689.0,74512.0,76475.0,79188.0,81690.0,84415.0,87423.0,90937.0,94488.0,99720.0,107164.0,112459.0,122380.0,12:00:00
100,358,2017-01-05 05:00:00,2017-01-04 12:00:00,17,24915.0,83360.0,43040.0,51197.0,59319.0,64693.0,69524.0,73030.0,75104.0,77375.0,79643.0,81789.0,84166.0,86876.0,89630.0,93299.0,97883.0,102324.0,109244.0,116104.0,125740.0,12:00:00
101,359,2017-01-05 06:00:00,2017-01-04 12:00:00,18,23857.0,77702.0,38423.0,47231.0,54384.0,58766.0,62364.0,65494.0,68839.0,71293.0,73720.0,76027.0,77878.0,81000.0,84302.0,87774.0,92837.0,99255.0,104683.0,113264.0,123572.0,12:00:00
102,360,2017-01-05 07:00:00,2017-01-04 12:00:00,19,22067.0,71082.0,29147.0,42018.0,48238.0,52434.0,56664.0,59585.0,62254.0,65003.0,67217.0,69851.0,71721.0,74384.0,77964.0,80783.0,86531.0,91583.0,96691.0,107139.0,118302.0,12:00:00
103,361,2017-01-05 08:00:00,2017-01-04 12:00:00,20,25845.0,71200.0,27183.0,38897.0,47159.0,51898.0,55078.0,58841.0,61188.0,64028.0,65884.0,68119.0,70403.0,73225.0,78452.0,83577.0,89629.0,94757.0,100828.0,108270.0,119663.0,12:00:00
104,362,2017-01-05 09:00:00,2017-01-04 12:00:00,21,33705.0,62894.0,22733.0,32270.0,37601.0,41078.0,45817.0,49643.0,52505.0,54803.0,57636.0,60289.0,64339.0,67436.0,71900.0,75780.0,80909.0,85812.0,92591.0,101482.0,109491.0,12:00:00
105,363,2017-01-05 10:00:00,2017-01-04 12:00:00,22,19977.0,54171.0,13085.0,21566.0,28949.0,33093.0,37677.0,40296.0,43348.0,45655.0,48577.0,51529.0,54716.0,57593.0,61878.0,68036.0,72328.0,78694.0,86425.0,93601.0,105508.0,12:00:00
106,364,2017-01-05 11:00:00,2017-01-04 12:00:00,23,17323.0,42832.0,6059.0,11605.0,15968.0,20353.0,24837.0,28218.0,30956.0,33466.0,36650.0,38956.0,42223.0,46159.0,51298.0,56038.0,60942.0,66260.0,72132.0,82168.0,99924.0,12:00:00
107,365,2017-01-05 12:00:00,2017-01-04 12:00:00,24,29211.0,34967.0,0.0,3141.0,7663.0,10710.0,15017.0,18684.0,21904.0,24468.0,28610.0,31850.0,36420.0,39084.0,44192.0,48559.0,55600.0,60707.0,70121.0,79808.0,93835.0,12:00:00
108,366,2017-01-05 13:00:00,2017-01-04 12:00:00,25,54571.0,32452.0,0.0,0.0,3660.0,7613.0,12049.0,16269.0,20072.0,23272.0,26878.0,29589.0,32995.0,36874.0,42253.0,48172.0,52169.0,59534.0,67091.0,75792.0,89232.0,12:00:00
109,367,2017-01-05 14:00:00,2017-01-04 12:00:00,26,39158.0,30574.0,0.0,0.0,928.0,6475.0,10709.0,15015.0,17996.0,20701.0,23926.0,27143.0,31101.0,36134.0,41004.0,45645.0,49641.0,57673.0,65561.0,73302.0,86910.0,12:00:00
110,368,2017-01-05 15:00:00,2017-01-04 12:00:00,27,21200.0,33766.0,0.0,0.0,4883.0,10094.0,15041.0,18152.0,21376.0,24811.0,27482.0,30829.0,34030.0,37106.0,41679.0,48305.0,53268.0,62594.0,68830.0,81643.0,95954.0,12:00:00
111,369,2017-01-05 16:00:00,2017-01-04 12:00:00,28,12455.0,34301.0,0.0,0.0,6268.0,10618.0,15152.0,20104.0,22408.0,25856.0,28808.0,31299.0,34553.0,37299.0,42044.0,46985.0,54979.0,60624.0,68899.0,80397.0,92130.0,12:00:00
112,370,2017-01-05 17:00:00,2017-01-04 12:00:00,29,17634.0,22334.0,0.0,0.0,0.0,0.0,3245.0,6703.0,9735.0,13347.0,15605.0,18142.0,21680.0,25350.0,29706.0,37152.0,44177.0,51256.0,59028.0,68892.0,86828.0,12:00:00
113,371,2017-01-05 18:00:00,2017-01-04 12:00:00,30,27391.0,18555.0,0.0,0.0,0.0,0.0,0.0,625.0,4955.0,7793.0,11039.0,14246.0,17120.0,20520.0,27391.0,31537.0,40316.0,47913.0,54566.0,66962.0,84903.0,12:00:00
114,372,2017-01-05 19:00:00,2017-01-04 12:00:00,31,18569.0,25395.0,0.0,0.0,0.0,1485.0,5856.0,9036.0,12014.0,15530.0,18187.0,21089.0,24376.0,27754.0,33388.0,39535.0,43957.0,52566.0,61795.0,74150.0,86897.0,12:00:00
115,373,2017-01-05 20:00:00,2017-01-04 12:00:00,32,13512.0,20588.0,0.0,0.0,0.0,0.0,424.0,4151.0,6729.0,9769.0,13092.0,15987.0,19646.0,22706.0,27484.0,32558.0,41445.0,49681.0,59609.0,74082.0,90196.0,12:00:00
116,374,2017-01-05 21:00:00,2017-01-04 12:00:00,33,18303.0,19132.0,0.0,0.0,0.0,0.0,0.0,2440.0,5825.0,9391.0,12167.0,14561.0,17549.0,21841.0,28153.0,34534.0,42031.0,49214.0,57154.0,68102.0,88316.0,12:00:00
117,375,2017-01-05 22:00:00,2017-01-04 12:00:00,34,20387.0,28558.0,0.0,0.0,0.0,2848.0,5350.0,9097.0,13161.0,17023.0,19648.0,23340.0,26941.0,30538.0,38543.0,44120.0,51434.0,61270.0,70344.0,80118.0,104825.0,12:00:00
118,376,2017-01-05 23:00:00,2017-01-04 12:00:00,35,27291.0,28017.0,0.0,0.0,0.0,448.0,4973.0,8022.0,12785.0,15330.0,17999.0,21808.0,26036.0,31073.0,36527.0,43522.0,53116.0,61569.0,72303.0,84665.0,111194.0,12:00:00
119,377,2017-01-06 00:00:00,2017-01-04 12:00:00,36,25192.0,29315.0,0.0,0.0,0.0,2992.0,6755.0,9822.0,12816.0,16916.0,20210.0,25051.0,30113.0,35469.0,40237.0,45653.0,52984.0,60769.0,67106.0,82493.0,103101.0,12:00:00
120,430,2017-01-06 01:00:00,2017-01-05 12:00:00,13,17109.0,26453.0,0.0,0.0,0.0,3283.0,7111.0,10668.0,14654.0,17137.0,20259.0,23533.0,25832.0,28061.0,33161.0,39225.0,43826.0,51362.0,58111.0,68904.0,86251.0,12:00:00
121,431,2017-01-06 02:00:00,2017-01-05 12:00:00,14,8972.0,28507.0,0.0,0.0,1455.0,5400.0,9713.0,12061.0,15738.0,19039.0,21538.0,25251.0,27789.0,31816.0,34186.0,41047.0,47196.0,52642.0,60680.0,72390.0,91037.0,12:00:00
122,432,2017-01-06 03:00:00,2017-01-05 12:00:00,15,20287.0,28993.0,0.0,0.0,612.0,6511.0,10723.0,14739.0,17302.0,20171.0,23274.0,25365.0,28289.0,31294.0,35629.0,40972.0,45627.0,54431.0,60950.0,74646.0,91830.0,12:00:00
123,433,2017-01-06 04:00:00,2017-01-05 12:00:00,16,44012.0,31057.0,0.0,0.0,5259.0,9498.0,13107.0,17403.0,19839.0,22204.0,24811.0,27949.0,30997.0,34461.0,38149.0,42560.0,46909.0,55240.0,68023.0,76870.0,93554.0,12:00:00
124,434,2017-01-06 05:00:00,2017-01-05 12:00:00,17,56755.0,33084.0,0.0,546.0,5746.0,11254.0,15503.0,19163.0,21159.0,23758.0,26713.0,29481.0,32240.0,35270.0,38735.0,43929.0,50092.0,55838.0,68215.0,79834.0,95423.0,12:00:00
125,435,2017-01-06 06:00:00,2017-01-05 12:00:00,18,79776.0,41881.0,3036.0,9373.0,16619.0,20909.0,24344.0,27240.0,30455.0,33179.0,35819.0,38708.0,40699.0,44540.0,48480.0,52639.0,59045.0,67356.0,75087.0,87183.0,102513.0,12:00:00
126,436,2017-01-06 07:00:00,2017-01-05 12:00:00,19,78949.0,54901.0,14730.0,25402.0,31149.0,34837.0,39161.0,42170.0,44923.0,47660.0,50066.0,52927.0,54914.0,57796.0,61689.0,64558.0,70924.0,76720.0,82391.0,95383.0,108673.0,12:00:00
127,437,2017-01-06 08:00:00,2017-01-05 12:00:00,20,94888.0,58348.0,14151.0,25425.0,33791.0,38106.0,41045.0,44844.0,47093.0,50040.0,52038.0,54342.0,56698.0,59597.0,65342.0,71047.0,78039.0,83955.0,90702.0,98742.0,111882.0,12:00:00
128,438,2017-01-06 09:00:00,2017-01-05 12:00:00,21,115667.0,61086.0,21117.0,30404.0,35674.0,39087.0,43815.0,47662.0,50542.0,52836.0,55704.0,58387.0,62496.0,65624.0,70138.0,74055.0,79241.0,84191.0,91095.0,100157.0,108261.0,12:00:00
129,439,2017-01-06 10:00:00,2017-01-05 12:00:00,22,120786.0,70756.0,29046.0,39005.0,46789.0,51171.0,55692.0,58342.0,61254.0,63428.0,66088.0,68835.0,71761.0,74406.0,78258.0,83728.0,87818.0,93367.0,99855.0,106034.0,116246.0,12:00:00
130,440,2017-01-06 11:00:00,2017-01-05 12:00:00,23,120504.0,95120.0,53837.0,65516.0,71563.0,78356.0,82600.0,85929.0,88232.0,90184.0,92656.0,94760.0,96975.0,99932.0,103412.0,106621.0,110048.0,113523.0,117980.0,122843.0,131561.0,12:00:00
131,441,2017-01-06 12:00:00,2017-01-05 12:00:00,24,112733.0,103433.0,57830.0,71353.0,80633.0,86894.0,90975.0,94962.0,96801.0,98592.0,101797.0,103910.0,106992.0,109240.0,112219.0,115132.0,118227.0,121231.0,125565.0,129863.0,135980.0,12:00:00
132,442,2017-01-06 13:00:00,2017-01-05 12:00:00,25,125578.0,120692.0,72206.0,89014.0,100243.0,105448.0,110809.0,114503.0,116756.0,118625.0,120403.0,122502.0,124202.0,126538.0,129328.0,132102.0,134423.0,137567.0,140092.0,144261.0,148438.0,12:00:00
133,443,2017-01-06 14:00:00,2017-01-05 12:00:00,26,134968.0,127105.0,81933.0,97057.0,106869.0,112957.0,116877.0,121113.0,123924.0,125274.0,127434.0,129578.0,132203.0,133817.0,135417.0,137133.0,139303.0,141265.0,144913.0,146885.0,149452.0,12:00:00
134,444,2017-01-06 15:00:00,2017-01-05 12:00:00,27,137294.0,129023.0,91928.0,102896.0,110553.0,114560.0,118077.0,122321.0,125244.0,126956.0,128857.0,131859.0,134171.0,135596.0,137244.0,138492.0,140974.0,142917.0,145684.0,147779.0,150703.0,12:00:00
135,445,2017-01-06 16:00:00,2017-01-05 12:00:00,28,141562.0,129071.0,84353.0,100065.0,108495.0,114852.0,119837.0,123336.0,125291.0,127314.0,129579.0,131129.0,133166.0,135561.0,137145.0,138760.0,141605.0,144031.0,146586.0,149326.0,153138.0,12:00:00
136,446,2017-01-06 17:00:00,2017-01-05 12:00:00,29,140984.0,123998.0,77288.0,92434.0,101201.0,107262.0,114274.0,117745.0,119677.0,121615.0,124132.0,126609.0,128278.0,130342.0,132641.0,134950.0,137010.0,140152.0,142855.0,145534.0,150886.0,12:00:00
137,447,2017-01-06 18:00:00,2017-01-05 12:00:00,30,145015.0,118379.0,67508.0,85240.0,95344.0,102527.0,107396.0,111560.0,113697.0,115881.0,118098.0,120262.0,123137.0,125611.0,128545.0,130577.0,133531.0,136771.0,139776.0,143506.0,146517.0,12:00:00
138,448,2017-01-06 19:00:00,2017-01-05 12:00:00,31,145113.0,116596.0,67054.0,83658.0,92896.0,100434.0,104414.0,108200.0,111311.0,114277.0,116433.0,118166.0,120388.0,122613.0,125206.0,128862.0,131378.0,134551.0,137701.0,142347.0,146839.0,12:00:00
139,449,2017-01-06 20:00:00,2017-01-05 12:00:00,32,145543.0,118046.0,67721.0,85597.0,97138.0,103893.0,107602.0,110685.0,113112.0,114720.0,116603.0,119539.0,121649.0,123859.0,126282.0,128673.0,131211.0,134433.0,137565.0,142415.0,147874.0,12:00:00
140,450,2017-01-06 21:00:00,2017-01-05 12:00:00,33,151109.0,119693.0,68073.0,87697.0,98962.0,103821.0,108256.0,111971.0,114226.0,116234.0,118454.0,120626.0,122658.0,125730.0,127750.0,130515.0,132939.0,135831.0,140303.0,145156.0,148933.0,12:00:00
141,451,2017-01-06 22:00:00,2017-01-05 12:00:00,34,149606.0,122645.0,71018.0,86839.0,99855.0,105122.0,110660.0,114589.0,117240.0,119484.0,121649.0,123968.0,125836.0,128386.0,131685.0,133886.0,136559.0,139683.0,142431.0,147333.0,149983.0,12:00:00
142,452,2017-01-06 23:00:00,2017-01-05 12:00:00,35,148770.0,126197.0,66686.0,88973.0,102014.0,110363.0,116195.0,118929.0,121369.0,123017.0,124972.0,127123.0,128993.0,131800.0,135323.0,137725.0,140339.0,143675.0,146167.0,149830.0,151199.0,12:00:00
143,453,2017-01-07 00:00:00,2017-01-05 12:00:00,36,152314.0,130816.0,70160.0,99752.0,108061.0,113591.0,119920.0,123003.0,126119.0,128047.0,130180.0,132574.0,134902.0,137429.0,139723.0,141744.0,143454.0,146021.0,150458.0,152541.0,155286.0,12:00:00
144,506,2017-01-07 01:00:00,2017-01-06 12:00:00,13,152146.0,138815.0,90647.0,108969.0,121345.0,127816.0,131552.0,134449.0,136327.0,138082.0,139542.0,141427.0,143256.0,144980.0,146823.0,149067.0,151229.0,152398.0,153820.0,157021.0,157967.0,12:00:00
145,507,2017-01-07 02:00:00,2017-01-06 12:00:00,14,152289.0,135395.0,81610.0,104646.0,114804.0,122230.0,126153.0,130323.0,132421.0,133807.0,135366.0,137221.0,139396.0,141052.0,143161.0,145114.0,146756.0,148903.0,150944.0,152289.0,155372.0,12:00:00
146,508,2017-01-07 03:00:00,2017-01-06 12:00:00,15,152475.0,137766.0,96158.0,111645.0,119289.0,124651.0,129324.0,131897.0,133980.0,135529.0,136838.0,139355.0,140662.0,141636.0,143832.0,145890.0,148046.0,150126.0,153460.0,154823.0,156607.0,12:00:00
147,509,2017-01-07 04:00:00,2017-01-06 12:00:00,16,147550.0,135703.0,98644.0,108060.0,117014.0,120948.0,126121.0,128893.0,131628.0,132848.0,134093.0,136332.0,138225.0,140125.0,142375.0,144888.0,147549.0,149326.0,150814.0,152148.0,154526.0,12:00:00
148,510,2017-01-07 05:00:00,2017-01-06 12:00:00,17,147536.0,125246.0,85015.0,93396.0,103952.0,109214.0,114531.0,117909.0,120047.0,122045.0,123741.0,125368.0,127426.0,129870.0,132031.0,134431.0,137698.0,141053.0,143426.0,146321.0,150998.0,12:00:00
149,511,2017-01-07 06:00:00,2017-01-06 12:00:00,18,143401.0,113332.0,73621.0,84887.0,91946.0,96420.0,100181.0,103543.0,107018.0,109203.0,111419.0,113147.0,114859.0,117266.0,119933.0,122722.0,126447.0,130984.0,134121.0,139206.0,144519.0,12:00:00
150,512,2017-01-07 07:00:00,2017-01-06 12:00:00,19,110889.0,109690.0,63546.0,81665.0,89014.0,94420.0,98426.0,101137.0,103606.0,106383.0,108138.0,110232.0,111823.0,113963.0,116796.0,119497.0,123771.0,127044.0,130812.0,135189.0,141276.0,12:00:00
151,513,2017-01-07 08:00:00,2017-01-06 12:00:00,20,107110.0,112259.0,68812.0,81933.0,89864.0,95958.0,99905.0,103557.0,106214.0,108714.0,110117.0,112130.0,114185.0,116760.0,120332.0,123605.0,126655.0,129266.0,133177.0,138706.0,144521.0,12:00:00
152,514,2017-01-07 09:00:00,2017-01-06 12:00:00,21,104608.0,110145.0,64983.0,81065.0,87960.0,93135.0,98142.0,101443.0,103821.0,106235.0,108134.0,110004.0,112512.0,114825.0,117940.0,120882.0,124507.0,128195.0,131706.0,136139.0,141629.0,12:00:00
153,515,2017-01-07 10:00:00,2017-01-06 12:00:00,22,82320.0,103127.0,60200.0,73041.0,81609.0,86454.0,90853.0,93565.0,96200.0,98118.0,100266.0,102612.0,105029.0,107222.0,110227.0,114353.0,118051.0,122005.0,126066.0,130300.0,137204.0,12:00:00
154,516,2017-01-07 11:00:00,2017-01-06 12:00:00,23,76805.0,108876.0,66406.0,79698.0,86188.0,93614.0,97796.0,101111.0,103300.0,105105.0,107389.0,109441.0,111379.0,114078.0,117122.0,119927.0,122966.0,125957.0,130042.0,133543.0,139884.0,12:00:00
155,517,2017-01-07 12:00:00,2017-01-06 12:00:00,24,76647.0,107640.0,61561.0,75545.0,85117.0,91576.0,95643.0,99649.0,101403.0,103147.0,106294.0,108338.0,111329.0,113551.0,116399.0,119223.0,122076.0,124950.0,128971.0,132939.0,138569.0,12:00:00
156,518,2017-01-07 13:00:00,2017-01-06 12:00:00,25,84738.0,110475.0,62855.0,78351.0,89060.0,94120.0,99374.0,103128.0,105561.0,107584.0,109574.0,111744.0,113641.0,116156.0,119246.0,122384.0,124899.0,128532.0,131640.0,136333.0,141582.0,12:00:00
157,519,2017-01-07 14:00:00,2017-01-06 12:00:00,26,99461.0,111270.0,66378.0,80503.0,89489.0,95489.0,99461.0,103708.0,106547.0,108119.0,110454.0,112774.0,115618.0,117792.0,119929.0,122125.0,124594.0,127552.0,131895.0,134814.0,139193.0,12:00:00
158,520,2017-01-07 15:00:00,2017-01-06 12:00:00,27,97166.0,109491.0,70025.0,81643.0,88886.0,93140.0,96950.0,100962.0,103946.0,106011.0,108070.0,111143.0,113638.0,115401.0,117649.0,120000.0,122990.0,126447.0,129925.0,134218.0,139477.0,12:00:00
159,521,2017-01-07 16:00:00,2017-01-06 12:00:00,28,88331.0,128611.0,83901.0,99579.0,107998.0,114346.0,119329.0,122835.0,124791.0,126822.0,129090.0,130644.0,132687.0,135084.0,136683.0,138315.0,141184.0,143626.0,146209.0,148991.0,152841.0,12:00:00
160,522,2017-01-07 17:00:00,2017-01-06 12:00:00,29,103809.0,132054.0,84771.0,100568.0,109613.0,115763.0,123072.0,126544.0,128389.0,130194.0,132731.0,135204.0,136725.0,138662.0,140798.0,142700.0,144366.0,147197.0,149498.0,151607.0,155962.0,12:00:00
161,523,2017-01-07 18:00:00,2017-01-06 12:00:00,30,107445.0,122878.0,71402.0,89775.0,100126.0,107445.0,112343.0,116560.0,118598.0,120752.0,122923.0,125041.0,127915.0,130347.0,133104.0,135040.0,137732.0,140776.0,143616.0,146956.0,149294.0,12:00:00
162,524,2017-01-07 19:00:00,2017-01-06 12:00:00,31,88838.0,104914.0,57084.0,72082.0,80589.0,87760.0,91790.0,95498.0,98592.0,101629.0,103848.0,105731.0,108090.0,110463.0,113445.0,117420.0,120180.0,124049.0,127979.0,133611.0,139162.0,12:00:00
163,525,2017-01-07 20:00:00,2017-01-06 12:00:00,32,67607.0,94623.0,47130.0,62715.0,71779.0,78315.0,81843.0,85081.0,87544.0,89496.0,91725.0,94651.0,97134.0,99548.0,102537.0,105572.0,109636.0,114063.0,118829.0,125992.0,134012.0,12:00:00
164,526,2017-01-07 21:00:00,2017-01-06 12:00:00,33,56107.0,82751.0,38002.0,50497.0,58508.0,63812.0,67799.0,71735.0,74404.0,76985.0,79409.0,81662.0,84046.0,87566.0,91162.0,95256.0,99543.0,104011.0,109758.0,116850.0,126665.0,12:00:00
165,527,2017-01-07 22:00:00,2017-01-06 12:00:00,34,45987.0,69206.0,25279.0,33140.0,41140.0,47034.0,50847.0,54673.0,58127.0,61289.0,63716.0,66814.0,69667.0,72812.0,78783.0,82902.0,88211.0,95147.0,101488.0,109157.0,124334.0,12:00:00
166,528,2017-01-07 23:00:00,2017-01-06 12:00:00,35,31471.0,64402.0,18941.0,26783.0,35051.0,41182.0,46191.0,49123.0,53025.0,55238.0,57643.0,60837.0,64191.0,68401.0,73140.0,78433.0,85440.0,91997.0,99677.0,108814.0,126019.0,12:00:00
167,529,2017-01-08 00:00:00,2017-01-06 12:00:00,36,19995.0,61508.0,17271.0,25718.0,33941.0,38070.0,42647.0,45720.0,48752.0,52163.0,55089.0,59154.0,63349.0,67808.0,71791.0,76130.0,81678.0,87808.0,93543.0,104710.0,119653.0,12:00:00
168,582,2017-01-08 01:00:00,2017-01-07 12:00:00,13,11435.0,43100.0,5346.0,10664.0,16874.0,21733.0,25547.0,29006.0,32680.0,35055.0,37931.0,40999.0,43228.0,45383.0,50000.0,55498.0,59738.0,66331.0,72291.0,81959.0,96876.0,12:00:00
169,583,2017-01-08 02:00:00,2017-01-07 12:00:00,14,5820.0,31531.0,0.0,176.0,4662.0,8705.0,13008.0,15407.0,19039.0,22286.0,24759.0,28419.0,30947.0,34907.0,37270.0,43991.0,50012.0,55365.0,63234.0,74651.0,92857.0,12:00:00
170,584,2017-01-08 03:00:00,2017-01-07 12:00:00,15,1369.0,22912.0,0.0,0.0,0.0,0.0,4093.0,8189.0,10779.0,13722.0,16926.0,18992.0,22007.0,25125.0,29580.0,35107.0,39901.0,49081.0,55778.0,70164.0,88209.0,12:00:00
171,585,2017-01-08 04:00:00,2017-01-07 12:00:00,16,316.0,14428.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.0,4622.0,7444.0,10725.0,13957.0,17670.0,21586.0,26299.0,30916.0,40289.0,54866.0,64908.0,83865.0,12:00:00
172,586,2017-01-08 05:00:00,2017-01-07 12:00:00,17,122.0,9486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.0,4928.0,7867.0,11047.0,14846.0,20756.0,27660.0,34018.0,48957.0,62810.0,81192.0,12:00:00
173,587,2017-01-08 06:00:00,2017-01-07 12:00:00,18,256.0,5113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,2536.0,7115.0,11711.0,16574.0,24361.0,34613.0,44708.0,60412.0,80897.0,12:00:00
174,588,2017-01-08 07:00:00,2017-01-07 12:00:00,19,269.0,6882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2703.0,5036.0,8568.0,13391.0,16407.0,24606.0,32615.0,39953.0,60495.0,80098.0,12:00:00
175,589,2017-01-08 08:00:00,2017-01-07 12:00:00,20,80.0,14104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0,4373.0,6917.0,9520.0,12685.0,20214.0,27914.0,38142.0,46769.0,55843.0,65945.0,85095.0,12:00:00
176,590,2017-01-08 09:00:00,2017-01-07 12:00:00,21,117.0,13466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,4811.0,8283.0,13946.0,17864.0,23738.0,28601.0,35302.0,41477.0,51674.0,65229.0,75872.0,12:00:00
177,591,2017-01-08 10:00:00,2017-01-07 12:00:00,22,1408.0,8405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,3774.0,7681.0,11198.0,16680.0,24736.0,29584.0,38204.0,49367.0,59293.0,75877.0,12:00:00
178,592,2017-01-08 11:00:00,2017-01-07 12:00:00,23,8514.0,17657.0,0.0,0.0,0.0,0.0,0.0,432.0,3380.0,6158.0,9685.0,12088.0,15862.0,20269.0,26208.0,31685.0,37299.0,43505.0,50057.0,62585.0,84692.0,12:00:00
179,593,2017-01-08 12:00:00,2017-01-07 12:00:00,24,5604.0,19466.0,0.0,0.0,0.0,0.0,0.0,1414.0,4947.0,7686.0,12041.0,15535.0,20442.0,23201.0,28790.0,33487.0,41421.0,47004.0,57568.0,68476.0,84293.0,12:00:00
180,594,2017-01-08 13:00:00,2017-01-07 12:00:00,25,420.0,23306.0,0.0,0.0,0.0,0.0,1813.0,6087.0,10051.0,13389.0,17185.0,19959.0,23542.0,27581.0,33228.0,39473.0,43644.0,51446.0,59525.0,68695.0,83095.0,12:00:00
181,595,2017-01-08 14:00:00,2017-01-07 12:00:00,26,1922.0,28798.0,0.0,0.0,0.0,4517.0,8756.0,13063.0,16048.0,18777.0,22022.0,25258.0,29242.0,34337.0,39267.0,43962.0,47991.0,56135.0,64101.0,71948.0,85760.0,12:00:00
182,596,2017-01-08 15:00:00,2017-01-07 12:00:00,27,1818.0,32514.0,0.0,0.0,3495.0,8722.0,13688.0,16784.0,20012.0,23470.0,26151.0,29502.0,32715.0,35812.0,40424.0,47121.0,52116.0,61539.0,67821.0,80774.0,95235.0,12:00:00
183,597,2017-01-08 16:00:00,2017-01-07 12:00:00,28,9934.0,30684.0,0.0,0.0,2366.0,6639.0,11157.0,16164.0,18482.0,21983.0,24961.0,27489.0,30789.0,33548.0,38414.0,43482.0,51673.0,57440.0,65934.0,77766.0,89802.0,12:00:00
184,598,2017-01-08 17:00:00,2017-01-07 12:00:00,29,23138.0,25284.0,0.0,0.0,0.0,3087.0,6467.0,9926.0,12925.0,16489.0,18755.0,21289.0,24773.0,28397.0,32693.0,39990.0,46871.0,53836.0,61460.0,71116.0,88687.0,12:00:00
185,599,2017-01-08 18:00:00,2017-01-07 12:00:00,30,58793.0,28135.0,0.0,0.0,0.0,3895.0,8175.0,11271.0,15390.0,18166.0,21314.0,24420.0,27294.0,30605.0,37099.0,41041.0,49261.0,56440.0,62743.0,74308.0,90816.0,12:00:00
186,600,2017-01-08 19:00:00,2017-01-07 12:00:00,31,58425.0,31913.0,0.0,0.0,3685.0,8558.0,12900.0,16124.0,19111.0,22588.0,25209.0,28027.0,31238.0,34534.0,39951.0,45919.0,50205.0,58425.0,67220.0,79024.0,91182.0,12:00:00
187,601,2017-01-08 20:00:00,2017-01-07 12:00:00,32,58634.0,43173.0,1902.0,12454.0,16077.0,22132.0,25261.0,28839.0,31382.0,34090.0,37079.0,39984.0,43284.0,46147.0,50380.0,54832.0,62247.0,69321.0,77674.0,89918.0,103562.0,12:00:00
188,602,2017-01-08 21:00:00,2017-01-07 12:00:00,33,48399.0,47750.0,9511.0,15250.0,20180.0,25905.0,29468.0,33611.0,36674.0,39797.0,42415.0,44745.0,47461.0,51406.0,56497.0,61849.0,67902.0,73864.0,80817.0,90030.0,105567.0,12:00:00
189,603,2017-01-08 22:00:00,2017-01-07 12:00:00,34,33255.0,52077.0,10618.0,15927.0,22320.0,28415.0,31675.0,35467.0,39179.0,42635.0,45146.0,48494.0,51662.0,54998.0,61826.0,66560.0,72713.0,80872.0,88364.0,96920.0,116113.0,12:00:00
190,604,2017-01-08 23:00:00,2017-01-07 12:00:00,35,27576.0,55872.0,12351.0,18199.0,25808.0,31633.0,36528.0,39488.0,43592.0,45882.0,48349.0,51687.0,55246.0,59651.0,64557.0,70249.0,77863.0,84864.0,93260.0,103153.0,122544.0,12:00:00
191,605,2017-01-09 00:00:00,2017-01-07 12:00:00,36,41965.0,55145.0,12416.0,18922.0,27136.0,31137.0,35553.0,38625.0,41649.0,45196.0,48195.0,52413.0,56780.0,61416.0,65554.0,70106.0,76007.0,82464.0,88317.0,100319.0,116381.0,12:00:00
